-4.99135825,24.37977211
-4.98319863,23.34150504
-4.980782712,23.06679279
-4.979577663,23.08644322
-4.956535779,23.29130156
-4.947167737,22.67631827
-4.947060072,23.22798503
-4.939192475,22.72409659
-4.932283529,22.83924854
-4.909692542,23.04311204
-4.865940842,22.20249923
-4.857446611,22.02196946
-4.842278775,22.06179129
-4.811874455,22.84872711
-4.811200941,22.28001021
-4.789868268,23.04151666
-4.780121004,21.79038872
-4.778150206,22.33253198
-4.778048379,22.36676361
-4.774538653,22.13182378
-4.75783782,21.87780327
-4.751005963,22.13421798
-4.746725324,20.90009728
-4.738355772,21.33388265
-4.728531146,21.80609821
-4.671570597,21.38700074
-4.659132559,21.1245863
-4.645963341,22.10674812
-4.645689175,21.57014901
-4.638509361,21.37180249
-4.59236242,20.59235601
-4.586940789,20.33203568
-4.576858738,20.34627939
-4.565679876,21.40291338
-4.564294942,21.73757773
-4.54910589,20.50164814
-4.537200289,19.77886574
-4.512816663,19.05831889
-4.507334019,18.94534424
-4.507247703,19.62462825
-4.486656419,19.42954445
-4.483742897,19.55037911
-4.477698778,20.4672901
-4.476889401,19.61231532
-4.457583497,19.79798638
-4.403429114,19.37530799
-4.398751448,19.79496226
-4.386939563,19.03451951
-4.371678032,19.5361413
-4.363418555,18.37867263
-4.363047023,18.7702604
-4.362865875,18.64974323
-4.362782127,19.14358278
-4.358443575,20.03422589
-4.325053434,19.74556368
-4.310529134,19.30623494
-4.30948696,19.19366906
-4.307841075,19.76344166
-4.295644366,18.58990591
-4.280112618,18.17944889
-4.274170661,18.22621459
-4.253968609,18.97076994
-4.242072285,17.92971207
-4.237502694,19.45849288
-4.236223415,18.63921486
-4.236150784,17.38629179
-4.234996461,17.51504195
-4.234949295,18.23130462
-4.214748947,18.57228984
-4.212024238,18.19429854
-4.211411186,18.13927487
-4.211173098,18.07208323
-4.191962534,17.83713644
-4.169603486,18.05427427
-4.156879438,17.97117912
-4.152600537,18.0562484
-4.145777292,18.2125945
-4.120044519,17.39160797
-4.117250974,17.98673499
-4.114209425,18.74189366
-4.107551216,18.30686328
-4.096383248,17.41380748
-4.094274187,17.1962064
-4.077398751,17.28163246
-4.067185308,17.66044083
-4.056225724,18.23973039
-4.044943206,17.88271196
-4.043405063,16.68379616
-4.041412948,17.43556883
-3.995101403,16.75955225
-3.960468885,16.24069646
-3.955475343,16.45701763
-3.942585757,17.59282635
-3.921710614,17.23963922
-3.917547161,16.34141553
-3.910029141,16.76560155
-3.909988288,16.73982285
-3.8997521,16.70557745
-3.898796728,16.72266094
-3.893009106,16.46791671
-3.851625828,16.08704739
-3.850530186,15.78914566
-3.834778277,15.17846857
-3.812147998,15.22375486
-3.810736489,15.92863153
-3.8094386,15.82149239
-3.783960466,16.01365951
-3.779513324,16.31596659
-3.761901721,15.6957779
-3.720299095,15.77992025
-3.704565732,15.97147764
-3.69041124,14.51123573
-3.68896,16.19167305
-3.684465684,15.04228393
-3.681185738,13.93661431
-3.680350356,15.74777516
-3.670219645,15.1054271
-3.649918961,15.79247274
-3.645337597,14.6071785
-3.637214779,15.19575034
-3.633235616,15.10638646
-3.617995588,14.58948268
-3.616662175,15.29741501
-3.609078443,14.92710204
-3.584258064,14.66169511
-3.583484463,14.18419047
-3.579194324,14.82917202
-3.56273911,14.23756043
-3.558971252,14.63843682
-3.555252883,14.25961213
-3.546361621,14.5620642
-3.534110431,14.22442428
-3.492100489,14.28182811
-3.486278298,14.86470655
-3.474814528,13.48778867
-3.456988186,13.06256118
-3.456121574,14.12214865
-3.452337185,14.77939711
-3.451211298,14.09563433
-3.437139364,13.72625953
-3.434829204,14.0386362
-3.434785842,13.34864105
-3.404901509,13.63271451
-3.39943837,12.81710558
-3.384256403,13.52695965
-3.378739732,13.66025962
-3.377538335,12.09732484
-3.362200592,13.42317015
-3.338628955,13.34963033
-3.325400994,12.12425104
-3.308279767,12.74789241
-3.287835391,12.15579552
-3.267693598,13.03290973
-3.262924225,13.21981219
-3.261058285,12.55548152
-3.223755281,12.49970459
-3.220237038,11.87375596
-3.219050845,12.32655231
-3.205445136,12.452203
-3.200184875,11.8329098
-3.188010635,12.58447542
-3.186307035,12.75588128
-3.184568375,13.16423318
-3.16318281,11.90417915
-3.162010178,11.93152756
-3.160155592,12.62263551
-3.118467979,12.84776624
-3.11490559,12.04769992
-3.106354544,12.48799918
-3.10284753,12.90868698
-3.086315143,11.41016086
-3.065993637,11.31462297
-3.059499929,11.97815942
-3.054159401,11.94799763
-3.053630289,11.81774229
-3.009728872,11.84787942
-2.980844486,11.17873
-2.979527516,10.67223414
-2.967622326,11.60918726
-2.965350013,11.02062293
-2.964853615,10.9638484
-2.962477507,10.91683884
-2.962185827,10.88179872
-2.961013516,11.11656661
-2.937478012,12.22034798
-2.932066359,12.95385382
-2.918619182,11.27089114
-2.902144443,11.04725403
-2.897149956,10.75976371
-2.892632824,11.65393295
-2.892270663,11.2013549
-2.891850266,11.62738773
-2.8903413,10.73768754
-2.872560497,11.10774662
-2.867287772,10.8315224
-2.855029726,11.23203436
-2.830163995,9.511638661
-2.829786328,10.23764969
-2.799020504,9.703447579
-2.788827802,9.964047828
-2.774914706,10.02889583
-2.771463958,10.79171007
-2.762611707,10.38348174
-2.750739571,9.914988053
-2.747293077,10.82094361
-2.735838521,10.4062202
-2.723485031,10.06884678
-2.711499385,9.545151093
-2.692118874,9.99181168
-2.689345336,10.36321746
-2.685836517,9.684035975
-2.684363875,9.755627576
-2.681888627,9.662878611
-2.681212956,10.01402943
-2.677329052,9.158628344
-2.66275972,10.14583644
-2.657039833,9.281179603
-2.655483104,10.20982927
-2.653784386,10.25572416
-2.651349608,9.411873349
-2.637262332,10.70797453
-2.621092598,9.402712408
-2.620109738,9.12264722
-2.613518451,9.960925981
-2.605177412,9.859990554
-2.604460314,9.623959725
-2.601174733,9.342599658
-2.600866849,8.828573471
-2.599379557,9.834366003
-2.591338453,9.638874894
-2.5820108,9.835716074
-2.581489825,9.902556928
-2.573120152,9.671564905
-2.567879029,9.587538195
-2.534993713,8.847485695
-2.517269739,8.612175821
-2.510758264,9.21962816
-2.487347018,9.725730914
-2.480978153,9.351686785
-2.478593071,8.579095719
-2.448611642,9.359710305
-2.441867846,8.512370271
-2.440547194,8.447196117
-2.421898362,8.821033275
-2.39793289,8.300536808
-2.395841856,8.517165287
-2.391088155,8.381298843
-2.380469437,8.180547395
-2.364000044,9.038906842
-2.362596173,8.180861338
-2.342465395,8.101225307
-2.33608175,8.939712245
-2.334525397,7.933358425
-2.325461877,7.751247966
-2.319066118,7.479880313
-2.309932342,8.738904686
-2.30049841,8.01162181
-2.294588204,7.629061472
-2.286330009,7.65988445
-2.277653597,8.157485648
-2.242998099,7.866655399
-2.238075769,8.05039927
-2.226878317,8.090975341
-2.22289232,7.265907117
-2.218222365,8.190719334
-2.182334268,8.054789038
-2.178843242,7.892917621
-2.15839501,6.639529545
-2.142157199,7.791927762
-2.14048958,7.421875916
-2.135652222,7.497700841
-2.097082303,7.793020353
-2.096160367,7.354131959
-2.088636845,8.144046218
-2.064806926,7.568793015
-2.04235431,7.572078169
-2.036767165,6.289708004
-2.035872891,7.56918515
-2.031128801,7.46218676
-2.023938192,6.383050866
-2.009725278,7.958288924
-1.98615458,7.827760913
-1.978175323,5.889621578
-1.962630544,7.563885617
-1.951774578,7.01920603
-1.944058735,6.774336298
-1.926111641,6.65682545
-1.921028102,6.786944501
-1.898973724,6.750317918
-1.895077645,7.047829836
-1.890714346,6.529564391
-1.86259723,6.440540197
-1.847037282,5.977575065
-1.836559008,7.00071658
-1.836478753,5.620041187
-1.834414329,6.043227592
-1.823589833,6.152477877
-1.819116687,7.166663694
-1.816242049,5.828322409
-1.776548576,6.9569343
-1.768270877,5.86178694
-1.754776863,5.937988525
-1.754399427,6.517335911
-1.712226013,5.324071682
-1.711581877,5.915575439
-1.706841876,5.980828935
-1.698573713,6.670689926
-1.696623295,4.458912212
-1.687775014,6.160928283
-1.681435703,7.162860648
-1.665243706,5.583229916
-1.640891697,6.347273446
-1.634189509,6.437012508
-1.632451259,5.800061365
-1.626467911,5.539927739
-1.620820232,6.413153451
-1.590597403,5.527664154
-1.576748846,5.40583839
-1.569754862,4.6477968
-1.566021236,5.518544366
-1.549301321,6.232475632
-1.54022777,5.285633193
-1.539924422,6.02090486
-1.527865051,4.283056831
-1.514104963,5.589018093
-1.509700033,4.146802117
-1.483254059,4.628034055
-1.468475112,4.332797307
-1.462125221,5.167194716
-1.441955292,5.627822524
-1.441864555,5.823982918
-1.441359786,4.829617113
-1.440265426,4.601504499
-1.427677904,4.975104303
-1.41741429,4.632737948
-1.417226207,5.098442555
-1.411148188,5.693842107
-1.399088944,5.226429682
-1.398705158,5.825381285
-1.392869109,5.33190203
-1.392285534,3.664970403
-1.390878507,4.715428134
-1.370797832,5.49478978
-1.368159471,4.152858406
-1.367887175,4.385234265
-1.343942567,4.669011106
-1.310349181,4.490833787
-1.307124539,4.119785509
-1.301526943,3.591468384
-1.297857513,4.341334214
-1.29567286,4.211925144
-1.293445191,4.975259795
-1.258537924,4.764482595
-1.244964946,4.083483392
-1.23510611,4.214266806
-1.22849418,4.416980289
-1.193566799,3.929277858
-1.185201809,3.701484334
-1.160198431,3.959241162
-1.15176107,3.725839517
-1.150401258,3.320148406
-1.142231097,4.675122165
-1.118809681,3.582431403
-1.117938558,3.664594049
-1.094631945,3.897739886
-1.092330387,3.985554979
-1.065088088,3.499660339
-1.054769998,3.648387036
-1.050957759,3.196982366
-1.049697463,3.431833819
-1.026365489,3.563281004
-1.023394859,4.351101152
-1.015954047,4.301171948
-1.014933429,3.517377773
-0.991780265,3.623650325
-0.978060209,2.677277395
-0.977494978,3.302615819
-0.974433317,3.757532754
-0.968797614,3.644921375
-0.954778961,3.219333847
-0.945278651,2.718476129
-0.937225266,3.049169007
-0.935418797,3.230476686
-0.917126305,3.524948229
-0.910880361,2.687666321
-0.899618699,3.530628856
-0.89883895,3.630561625
-0.888479264,2.953067707
-0.872892342,3.403856552
-0.869946198,2.627647938
-0.869562375,3.991991273
-0.863788477,3.361288951
-0.857493577,3.07498788
-0.852146928,2.222105417
-0.849742252,4.08737754
-0.812819216,3.315157433
-0.799292414,3.725494729
-0.796944538,2.077797968
-0.783696838,3.025942427
-0.770998869,2.718749864
-0.764595663,2.441021881
-0.760385538,2.934312857
-0.752885144,3.650366219
-0.738650125,2.727889991
-0.730690681,2.39448616
-0.709544819,3.578952707
-0.706613761,2.254797208
-0.701924552,2.714816152
-0.691020612,2.258024515
-0.690065614,1.671167578
-0.668465217,3.035809669
-0.64998584,2.557703662
-0.644293917,1.935824484
-0.642888304,3.351372646
-0.639480032,2.650037012
-0.636528787,2.376813405
-0.629378355,1.808626159
-0.628321829,1.813745545
-0.614737687,2.275083357
-0.591675387,2.918965401
-0.571021262,2.670638768
-0.570367089,3.086583995
-0.518388649,1.913808344
-0.513900217,1.776784993
-0.513419486,2.639129946
-0.503498755,2.029773641
-0.485221726,1.962401021
-0.472096426,1.890705714
-0.451862626,1.235667649
-0.435953749,1.211254177
-0.434518236,2.192744197
-0.414479873,2.050286456
-0.408381216,1.780938874
-0.402746688,1.614479852
-0.396397168,1.08948085
-0.390309353,3.048582446
-0.38263669,2.576698371
-0.377637653,2.167612047
-0.366756216,1.97296218
-0.363077715,2.166642261
-0.350048856,1.636693539
-0.342879559,1.585126039
-0.341780216,0.953860322
-0.337548086,1.682992286
-0.326463862,1.48061723
-0.319827159,1.532517583
-0.314366834,1.788684519
-0.304289749,1.605568521
-0.304161293,2.587950247
-0.296763823,1.838848881
-0.285062042,1.975139657
-0.284205359,2.176726809
-0.284097536,0.889135294
-0.248141165,1.878441859
-0.244453864,0.72112877
-0.24384391,1.724551273
-0.240292022,1.725201256
-0.230394967,1.41348703
-0.223611268,1.346681201
-0.221359394,2.499317777
-0.209306283,0.386814851
